Coach;Speler;Speelronde;Rugnummer;Naam;Positie;Link;SW_Naam;SW_ID;Team;Naam_fix;P_Totaal
Rucebo;L. de Jong;1;9.0;L. de Jong;A;/players/luuk-de-jong/65056/;luuk-de-jong;65056.0;psv-nv;L. de Jong;7.83
Rucebo;K. Ogawa;1;18.0;K. Ogawa;A;/players/koki-ogawa/435835/;koki-ogawa;435835.0;nijmegen-eendracht-combinatie;K. Ogawa;
tukkeRoel;V. Barkas;2;1.0;V. Barkas;K;/players/vasileios-barkas/272919/;vasileios-barkas;272919.0;stichting-fc-utrecht;V. Barkas;3.0
tukkeRoel;D. Hancko;2;33.0;D. Hancko;V;/players/david-hancko/391059/;david-hancko;391059.0;feyenoord-rotterdam-nv;D. Hancko;14.0
tukkeRoel;J. Hato;2;4.0;J. Hato;V;/players/jorrel-hato/783173/;jorrel-hato;783173.0;afc-ajax;J. Hato;13.0
tukkeRoel;M. Kohlert;2;11.0;M. Köhlert;V;/players/mats-kohlert/400423/;mats-kohlert;400423.0;sportclub-heerenveen;M. Kohlert;3.0
tukkeRoel;C. Verdonk;2;24.0;C. Verdonk;V;/players/calvin-verdonk/319288/;calvin-verdonk;319288.0;nijmegen-eendracht-combinatie;C. Verdonk;2.0
tukkeRoel;F. Krastev;2;50.0;F. Krastev;M;/players/filip-yavorov-krastev/550509/;filip-yavorov-krastev;550509.0;bvo-fc-zwolle;F. Krastev;10.0
tukkeRoel;S. Mijnans;2;10.0;S. Mijnans;M;/players/sven-mijnans/566000/;sven-mijnans;566000.0;stichting-az;S. Mijnans;15.93
tukkeRoel;A. Verschueren;2;;A. Verschueren;M;/players/arno-vershueren/319385/;arno-vershueren;319385.0;sparta-rotterdam-bv;A. Verschueren;3.87
tukkeRoel;S. Steijn;2;14.0;S. Steijn;M;/players/sem-steijn/560623/;sem-steijn;560623.0;stichting-fc-twente-65;S. Steijn;7.0
tukkeRoel;S. Tengstedt;2;10.0;S. Tengstedt;A;/players/soren-tengstedt/615917/;soren-tengstedt;615917.0;stichting-go-ahead-eagles;S. Tengstedt;2.0
tukkeRoel;L. de Jong;2;9.0;L. de Jong;A;/players/luuk-de-jong/65056/;luuk-de-jong;65056.0;psv-nv;L. de Jong;9.0
methodmich;V. Barkas;2;1.0;V. Barkas;K;/players/vasileios-barkas/272919/;vasileios-barkas;272919.0;stichting-fc-utrecht;V. Barkas;3.0
methodmich;!P. Sandler;2;;;;;;;;;
methodmich;L. Geertruida;2;4.0;L. Geertruida;V;/players/lutsharel-geertruida/463698/;lutsharel-geertruida;463698.0;feyenoord-rotterdam-nv;L. Geertruida;4.0
methodmich;M. Kohlert;2;11.0;M. Köhlert;V;/players/mats-kohlert/400423/;mats-kohlert;400423.0;sportclub-heerenveen;M. Kohlert;3.0
methodmich;S. Mijnans;2;10.0;S. Mijnans;M;/players/sven-mijnans/566000/;sven-mijnans;566000.0;stichting-az;S. Mijnans;15.93
methodmich;S. 't Zand;2;10.0;S. ’t Zand;M;/players/shiloh-t-zand/824640/;shiloh-t-zand;824640.0;stichting-heracles-almelo;S. 't Zand;3.0
methodmich;S. Steijn;2;14.0;S. Steijn;M;/players/sem-steijn/560623/;sem-steijn;560623.0;stichting-fc-twente-65;S. Steijn;7.0
methodmich;K. Sano;2;23.0;K. Sano;M;/players/kodai-sano/815318/;kodai-sano;815318.0;nijmegen-eendracht-combinatie;K. Sano;3.0
methodmich;L. de Jong;2;9.0;L. de Jong;A;/players/luuk-de-jong/65056/;luuk-de-jong;65056.0;psv-nv;L. de Jong;9.0
methodmich;S. Berghuis;2;23.0;S. Berghuis;A;/players/steven-berghuis/134080/;steven-berghuis;134080.0;afc-ajax;S. Berghuis;5.1
methodmich;T. Lauritsen;2;;T. Lauritsen;A;/players/tobias-lauritsen/406745/;tobias-lauritsen;406745.0;sparta-rotterdam-bv;T. Lauritsen;12.0
FMNederland;V. Barkas;2;1.0;V. Barkas;K;/players/vasileios-barkas/272919/;vasileios-barkas;272919.0;stichting-fc-utrecht;V. Barkas;3.0
FMNederland;M. Kohlert;2;11.0;M. Köhlert;V;/players/mats-kohlert/400423/;mats-kohlert;400423.0;sportclub-heerenveen;M. Kohlert;3.0
FMNederland;M. Deijl;2;2.0;M. Deijl;V;/players/mats-deijl/402457/;mats-deijl;402457.0;stichting-go-ahead-eagles;M. Deijl;1.0
FMNederland;C. Verdonk;2;24.0;C. Verdonk;V;/players/calvin-verdonk/319288/;calvin-verdonk;319288.0;nijmegen-eendracht-combinatie;C. Verdonk;2.0
FMNederland;O. Boscagli;2;18.0;O. Boscagli;V;/players/olivier-boscagli/329542/;olivier-boscagli;329542.0;psv-nv;O. Boscagli;4.0
FMNederland;S. Bastien;2;22.0;S. Bastien;M;/players/samuel-bastien/314097/;samuel-bastien;314097.0;fortuna-sittard;S. Bastien;1.24
FMNederland;S. Steijn;2;14.0;S. Steijn;M;/players/sem-steijn/560623/;sem-steijn;560623.0;stichting-fc-twente-65;S. Steijn;7.0
FMNederland;C. Stengs;2;10.0;C. Stengs;M;/players/calvin-stengs/458659/;calvin-stengs;458659.0;feyenoord-rotterdam-nv;C. Stengs;23.0
FMNederland;T. Robinet;2;9.0;T. Robinet;A;/players/thomas-robinet/312659/;thomas-robinet;312659.0;fc-omniworld;T. Robinet;0.37
FMNederland;T. Lauritsen;2;;T. Lauritsen;A;/players/tobias-lauritsen/406745/;tobias-lauritsen;406745.0;sparta-rotterdam-bv;T. Lauritsen;12.0
FMNederland;T. Parrott;2;9.0;T. Parrott;A;/players/troy-parrot/515624/;troy-parrot;515624.0;stichting-az;T. Parrott;6.0
crispy;L. Unnerstall;2;1.0;L. Unnerstall;K;/players/lars-unnerstall/81320/;lars-unnerstall;81320.0;stichting-fc-twente-65;L. Unnerstall;3.0
crispy;C. Verdonk;2;24.0;C. Verdonk;V;/players/calvin-verdonk/319288/;calvin-verdonk;319288.0;nijmegen-eendracht-combinatie;C. Verdonk;2.0
crispy;S. El Karouani;2;16.0;S. El Karouani;V;/players/souffian-elkarouani/537878/;souffian-elkarouani;537878.0;stichting-fc-utrecht;S. El Karouani;3.0
crispy;M. Kohlert;2;11.0;M. Köhlert;V;/players/mats-kohlert/400423/;mats-kohlert;400423.0;sportclub-heerenveen;M. Kohlert;3.0
crispy;D. Hancko;2;33.0;D. Hancko;V;/players/david-hancko/391059/;david-hancko;391059.0;feyenoord-rotterdam-nv;D. Hancko;14.0
crispy;T. Gooijer;2;47.0;T. Gooijer;V;/players/tristan-gooijer/777215/;tristan-gooijer;777215.0;bvo-fc-zwolle;T. Gooijer;
crispy;A. Verschueren;2;;A. Verschueren;M;/players/arno-vershueren/319385/;arno-vershueren;319385.0;sparta-rotterdam-bv;A. Verschueren;3.87
crispy;S. Mijnans;2;10.0;S. Mijnans;M;/players/sven-mijnans/566000/;sven-mijnans;566000.0;stichting-az;S. Mijnans;15.93
crispy;A. Halilovic;2;10.0;A. Halilović;M;/players/alen-halilovi/270136/;alen-halilovi;270136.0;fortuna-sittard;A. Halilovic;15.76
crispy;K. Taylor;2;8.0;K. Taylor;M;/players/kenneth-taylor/508784/;kenneth-taylor;508784.0;afc-ajax;K. Taylor;1.13
crispy;L. de Jong;2;9.0;L. de Jong;A;/players/luuk-de-jong/65056/;luuk-de-jong;65056.0;psv-nv;L. de Jong;9.0
svvthomas;N. Olij;2;;N. Olij;K;/players/nick-olij/235322/;nick-olij;235322.0;sparta-rotterdam-bv;N. Olij;3.0
svvthomas;M. Deijl;2;2.0;M. Deijl;V;/players/mats-deijl/402457/;mats-deijl;402457.0;stichting-go-ahead-eagles;M. Deijl;1.0
svvthomas;B. Kuipers;2;5.0;B. Kuipers;V;/players/bas-edo-kuipers/274649/;bas-edo-kuipers;274649.0;stichting-fc-twente-65;B. Kuipers;3.0
svvthomas;D. Mirani;2;4.0;D. Mirani;V;/players/damon-mirani/289811/;damon-mirani;289811.0;stichting-heracles-almelo;D. Mirani;0.0
svvthomas;M. Hoedemakers;2;6.0;M. Hoedemakers;M;/players/mees-hoedemakers/465082/;mees-hoedemakers;465082.0;nijmegen-eendracht-combinatie;M. Hoedemakers;0.83
svvthomas;D. Janosek;2;39.0;D. Janošek;M;/players/dominik-janosek/492661/;dominik-janosek;492661.0;nac-bv;D. Janosek;4.94
svvthomas;L. Brouwers;2;8.0;L. Brouwers;M;/players/luuk-brouwers/402458/;luuk-brouwers;402458.0;sportclub-heerenveen;L. Brouwers;4.0
svvthomas;C. Stengs;2;10.0;C. Stengs;M;/players/calvin-stengs/458659/;calvin-stengs;458659.0;feyenoord-rotterdam-nv;C. Stengs;23.0
svvthomas;T. Parrott;2;9.0;T. Parrott;A;/players/troy-parrot/515624/;troy-parrot;515624.0;stichting-az;T. Parrott;6.0
svvthomas;L. de Jong;2;9.0;L. de Jong;A;/players/luuk-de-jong/65056/;luuk-de-jong;65056.0;psv-nv;L. de Jong;9.0
svvthomas;B. Brobbey;2;9.0;B. Brobbey;A;/players/brian-brobbey/520146/;brian-brobbey;520146.0;afc-ajax;B. Brobbey;2.2
El Cid;L. Unnerstall;2;1.0;L. Unnerstall;K;/players/lars-unnerstall/81320/;lars-unnerstall;81320.0;stichting-fc-twente-65;L. Unnerstall;3.0
El Cid;P. Bochniewicz;2;5.0;P. Bochniewicz;V;/players/pawe-bochniewicz/273911/;pawe-bochniewicz;273911.0;sportclub-heerenveen;P. Bochniewicz;1.0
El Cid;B. Nieuwkoop;2;2.0;B. Nieuwkoop;V;/players/bart-nieuwkoop/275124/;bart-nieuwkoop;275124.0;feyenoord-rotterdam-nv;B. Nieuwkoop;2.56
El Cid;D. van der Kust;2;;D. van der Kust;V;/players/djevencio-van-der-kust/569309/;djevencio-van-der-kust;569309.0;sparta-rotterdam-bv;D. van der Kust;3.0
El Cid;A. Halilovic;2;10.0;A. Halilović;M;/players/alen-halilovi/270136/;alen-halilovi;270136.0;fortuna-sittard;A. Halilovic;15.76
El Cid;L. Valente;2;10.0;L. Valente;M;/players/luciano-valente/703884/;luciano-valente;703884.0;stichting-fc-groningen;L. Valente;4.83
El Cid;V. Jensen;2;7.0;V. Jensen;M;/players/victor-jensen/460509/;victor-jensen;460509.0;stichting-fc-utrecht;V. Jensen;0.49
El Cid;D. Proper;2;71.0;D. Proper;M;/players/dirk-proper/525939/;dirk-proper;525939.0;nijmegen-eendracht-combinatie;D. Proper;3.0
El Cid;B. Traore;2;20.0;B. Traoré;A;/players/bertrand-traore/102801/;bertrand-traore;102801.0;afc-ajax;B. Traore;1.9
El Cid;L. de Jong;2;9.0;L. de Jong;A;/players/luuk-de-jong/65056/;luuk-de-jong;65056.0;psv-nv;L. de Jong;9.0
El Cid;T. Parrott;2;9.0;T. Parrott;A;/players/troy-parrot/515624/;troy-parrot;515624.0;stichting-az;T. Parrott;6.0
Otis.;V. Barkas;2;1.0;V. Barkas;K;/players/vasileios-barkas/272919/;vasileios-barkas;272919.0;stichting-fc-utrecht;V. Barkas;3.0
Otis.;M. Deijl;2;2.0;M. Deijl;V;/players/mats-deijl/402457/;mats-deijl;402457.0;stichting-go-ahead-eagles;M. Deijl;1.0
Otis.;M. Hilgers;2;2.0;M. Hilgers;V;/players/mees-hilgers/627701/;mees-hilgers;627701.0;stichting-fc-twente-65;M. Hilgers;1.0
Otis.;J. Hato;2;4.0;J. Hato;V;/players/jorrel-hato/783173/;jorrel-hato;783173.0;afc-ajax;J. Hato;13.0
Otis.;G. Smal;2;5.0;G. Smal;V;/players/gijs-smal/508760/;gijs-smal;508760.0;feyenoord-rotterdam-nv;G. Smal;0.44
Otis.;S. Mijnans;2;10.0;S. Mijnans;M;/players/sven-mijnans/566000/;sven-mijnans;566000.0;stichting-az;S. Mijnans;15.93
Otis.;Rober;2;7.0;Róber;M;/players/roberto-gonzalez-bayon/500171/;roberto-gonzalez-bayon;500171.0;nijmegen-eendracht-combinatie;Rober;2.57
Otis.;P. Clement;2;;P. Clement;M;/players/pelle-clement/379793/;pelle-clement;379793.0;sparta-rotterdam-bv;P. Clement;3.56
Otis.;D. Karlsbakk;2;9.0;D. Karlsbakk;A;/players/daniel-seland-karlsbakk/629619/;daniel-seland-karlsbakk;629619.0;sportclub-heerenveen;D. Karlsbakk;3.2
Otis.;L. de Jong;2;9.0;L. de Jong;A;/players/luuk-de-jong/65056/;luuk-de-jong;65056.0;psv-nv;L. de Jong;9.0
Otis.;L. Kulenovic;2;19.0;L. Kulenović;A;/players/luka-kulenovi/631882/;luka-kulenovi;631882.0;stichting-heracles-almelo;L. Kulenovic;
Gordon Shumway;L. Unnerstall;2;1.0;L. Unnerstall;K;/players/lars-unnerstall/81320/;lars-unnerstall;81320.0;stichting-fc-twente-65;L. Unnerstall;3.0
Gordon Shumway;B. Nieuwkoop;2;2.0;B. Nieuwkoop;V;/players/bart-nieuwkoop/275124/;bart-nieuwkoop;275124.0;feyenoord-rotterdam-nv;B. Nieuwkoop;2.56
Gordon Shumway;J. Hato;2;4.0;J. Hato;V;/players/jorrel-hato/783173/;jorrel-hato;783173.0;afc-ajax;J. Hato;13.0
Gordon Shumway;M. Kohlert;2;11.0;M. Köhlert;V;/players/mats-kohlert/400423/;mats-kohlert;400423.0;sportclub-heerenveen;M. Kohlert;3.0
Gordon Shumway;C. Neghli;2;;C. Neghli;A;/players/camiel-neghli/680707/;camiel-neghli;680707.0;sparta-rotterdam-bv;C. Neghli;3.11
Gordon Shumway;L. Valente;2;10.0;L. Valente;M;/players/luciano-valente/703884/;luciano-valente;703884.0;stichting-fc-groningen;L. Valente;4.83
Gordon Shumway;D. Proper;2;71.0;D. Proper;M;/players/dirk-proper/525939/;dirk-proper;525939.0;nijmegen-eendracht-combinatie;D. Proper;3.0
Gordon Shumway;V. Jensen;2;7.0;V. Jensen;M;/players/victor-jensen/460509/;victor-jensen;460509.0;stichting-fc-utrecht;V. Jensen;0.49
Gordon Shumway;L. de Jong;2;9.0;L. de Jong;A;/players/luuk-de-jong/65056/;luuk-de-jong;65056.0;psv-nv;L. de Jong;9.0
Gordon Shumway;!K. Sierhuis;2;;;;;;;;;
Gordon Shumway;T. Parrott;2;9.0;T. Parrott;A;/players/troy-parrot/515624/;troy-parrot;515624.0;stichting-az;T. Parrott;6.0
Suikerbrood;N. Olij;2;;N. Olij;K;/players/nick-olij/235322/;nick-olij;235322.0;sparta-rotterdam-bv;N. Olij;3.0
Suikerbrood;M. Kohlert;2;11.0;M. Köhlert;V;/players/mats-kohlert/400423/;mats-kohlert;400423.0;sportclub-heerenveen;M. Kohlert;3.0
Suikerbrood;D. Rensch;2;2.0;D. Rensch;V;/players/devyne-rensch/601396/;devyne-rensch;601396.0;afc-ajax;D. Rensch;0.0
Suikerbrood;J. Amofa;2;25.0;J. Amofa;V;/players/jamal-amofa/668121/;jamal-amofa;668121.0;stichting-go-ahead-eagles;J. Amofa;-1.3
Suikerbrood;N. Viergever;2;24.0;N. Viergever;V;/players/nick--viergever/78529/;nick--viergever;78529.0;stichting-fc-utrecht;N. Viergever;3.0
Suikerbrood;D. Proper;2;71.0;D. Proper;M;/players/dirk-proper/525939/;dirk-proper;525939.0;nijmegen-eendracht-combinatie;D. Proper;3.0
Suikerbrood;M. Vlap;2;18.0;M. Vlap;M;/players/michel-vlap/407742/;michel-vlap;407742.0;stichting-fc-twente-65;M. Vlap;4.0
Suikerbrood;A. Halilovic;2;10.0;A. Halilović;M;/players/alen-halilovi/270136/;alen-halilovi;270136.0;fortuna-sittard;A. Halilovic;15.76
Suikerbrood;S. Gimenez;2;29.0;S. Giménez;A;/players/santiago-tomas-gimenez/494293/;santiago-tomas-gimenez;494293.0;feyenoord-rotterdam-nv;S. Gimenez;21.0
Suikerbrood;R. van Bommel;2;7.0;R. van Bommel;A;/players/ruben-van-bommel/834074/;ruben-van-bommel;834074.0;stichting-az;R. van Bommel;2.0
Suikerbrood;L. de Jong;2;9.0;L. de Jong;A;/players/luuk-de-jong/65056/;luuk-de-jong;65056.0;psv-nv;L. de Jong;9.0
EnGCatjuh;N. Olij;2;;N. Olij;K;/players/nick-olij/235322/;nick-olij;235322.0;sparta-rotterdam-bv;N. Olij;3.0
EnGCatjuh;M. Kohlert;2;11.0;M. Köhlert;V;/players/mats-kohlert/400423/;mats-kohlert;400423.0;sportclub-heerenveen;M. Kohlert;3.0
EnGCatjuh;O. Boscagli;2;18.0;O. Boscagli;V;/players/olivier-boscagli/329542/;olivier-boscagli;329542.0;psv-nv;O. Boscagli;4.0
EnGCatjuh;S. El Karouani;2;16.0;S. El Karouani;V;/players/souffian-elkarouani/537878/;souffian-elkarouani;537878.0;stichting-fc-utrecht;S. El Karouani;3.0
EnGCatjuh;C. Stengs;2;10.0;C. Stengs;M;/players/calvin-stengs/458659/;calvin-stengs;458659.0;feyenoord-rotterdam-nv;C. Stengs;23.0
EnGCatjuh;E. Linthorst;2;8.0;E. Linthorst;M;/players/evert-linthorst/546756/;evert-linthorst;546756.0;stichting-go-ahead-eagles;E. Linthorst;1.53
EnGCatjuh;D. Proper;2;71.0;D. Proper;M;/players/dirk-proper/525939/;dirk-proper;525939.0;nijmegen-eendracht-combinatie;D. Proper;3.0
EnGCatjuh;S. Steijn;2;14.0;S. Steijn;M;/players/sem-steijn/560623/;sem-steijn;560623.0;stichting-fc-twente-65;S. Steijn;7.0
EnGCatjuh;T. Parrott;2;9.0;T. Parrott;A;/players/troy-parrot/515624/;troy-parrot;515624.0;stichting-az;T. Parrott;6.0
EnGCatjuh;B. Brobbey;2;9.0;B. Brobbey;A;/players/brian-brobbey/520146/;brian-brobbey;520146.0;afc-ajax;B. Brobbey;2.2
EnGCatjuh;K. Sierhuis;2;9.0;K. Sierhuis;A;/players/kaj-sierhuis/423563/;kaj-sierhuis;423563.0;fortuna-sittard;K. Sierhuis;
Vishandel Makaay;J. Houwen;2;1.0;J. Houwen;K;/players/jeroen-houwen/303254/;jeroen-houwen;303254.0;rkc-waalwijk;J. Houwen;1.0
Vishandel Makaay;R. Flamingo;2;6.0;R. Flamingo;V;/players/ryan-flamingo/627724/;ryan-flamingo;627724.0;psv-nv;R. Flamingo;4.0
Vishandel Makaay;R. Bazoer;2;25.0;R. Bazoer;V;/players/riechedly-bazoer/218161/;riechedly-bazoer;218161.0;stichting-az;R. Bazoer;-1.67
Vishandel Makaay;K. Leerdam;2;;K. Leerdam;V;/players/kelvin-leerdam/68354/;kelvin-leerdam;68354.0;stichting-heracles-almelo;K. Leerdam;0.0
Vishandel Makaay;M. Dijks;2;35.0;M. Dijks;V;/players/mitchel-dijks/219029/;mitchel-dijks;219029.0;fortuna-sittard;M. Dijks;21.0
Vishandel Makaay;T. Oosting;2;25.0;T. Oosting;M;/players/thijs-oosting/477591/;thijs-oosting;477591.0;stichting-fc-groningen;T. Oosting;0.94
Vishandel Makaay;E. van Ee;2;21.0;E. van Ee;M;/players/espen-van-ee/921919/;espen-van-ee;921919.0;sportclub-heerenveen;E. van Ee;1.47
Vishandel Makaay;P. Aaronson;2;21.0;P. Aaronson;M;/players/paxten-aaronson/576828/;paxten-aaronson;576828.0;stichting-fc-utrecht;P. Aaronson;9.0
Vishandel Makaay;B. Traore;2;20.0;B. Traoré;A;/players/bertrand-traore/102801/;bertrand-traore;102801.0;afc-ajax;B. Traore;1.9
Vishandel Makaay;R. van Wolfswinkel;2;9.0;R. van Wolfswinkel;A;/players/ricky-van-wolfswinkel/59407/;ricky-van-wolfswinkel;59407.0;stichting-fc-twente-65;R. van Wolfswinkel;0.0
Vishandel Makaay;T. Buitink;2;29.0;T. Buitink;A;/players/thomas-buitnik/457668/;thomas-buitnik;457668.0;bvo-fc-zwolle;T. Buitink;1.9
Friggles;L. Unnerstall;2;1.0;L. Unnerstall;K;/players/lars-unnerstall/81320/;lars-unnerstall;81320.0;stichting-fc-twente-65;L. Unnerstall;3.0
Friggles;T. Quintero;2;;T. Quintero;V;/players/teo-quintero/565562/;teo-quintero;565562.0;sparta-rotterdam-bv;T. Quintero;3.0
Friggles;M. Deijl;2;2.0;M. Deijl;V;/players/mats-deijl/402457/;mats-deijl;402457.0;stichting-go-ahead-eagles;M. Deijl;1.0
Friggles;S. El Karouani;2;16.0;S. El Karouani;V;/players/souffian-elkarouani/537878/;souffian-elkarouani;537878.0;stichting-fc-utrecht;S. El Karouani;3.0
Friggles;S. Mijnans;2;10.0;S. Mijnans;M;/players/sven-mijnans/566000/;sven-mijnans;566000.0;stichting-az;S. Mijnans;15.93
Friggles;D. Proper;2;71.0;D. Proper;M;/players/dirk-proper/525939/;dirk-proper;525939.0;nijmegen-eendracht-combinatie;D. Proper;3.0
Friggles;M. Kohlert;2;11.0;M. Köhlert;V;/players/mats-kohlert/400423/;mats-kohlert;400423.0;sportclub-heerenveen;M. Kohlert;3.0
Friggles;S. 't Zand;2;10.0;S. ’t Zand;M;/players/shiloh-t-zand/824640/;shiloh-t-zand;824640.0;stichting-heracles-almelo;S. 't Zand;3.0
Friggles;!Gutierrez;2;;;;;;;;;
Friggles;L. de Jong;2;9.0;L. de Jong;A;/players/luuk-de-jong/65056/;luuk-de-jong;65056.0;psv-nv;L. de Jong;9.0
Friggles;B. Brobbey;2;9.0;B. Brobbey;A;/players/brian-brobbey/520146/;brian-brobbey;520146.0;afc-ajax;B. Brobbey;2.2
Jay-Jay;N. Olij;2;;N. Olij;K;/players/nick-olij/235322/;nick-olij;235322.0;sparta-rotterdam-bv;N. Olij;3.0
Jay-Jay;S. Maikuma;2;16.0;S. Maikuma;V;/players/seiya-maikuma/651537/;seiya-maikuma;651537.0;stichting-az;S. Maikuma;15.0
Jay-Jay;M. Deijl;2;2.0;M. Deijl;V;/players/mats-deijl/402457/;mats-deijl;402457.0;stichting-go-ahead-eagles;M. Deijl;1.0
Jay-Jay;S. El Karouani;2;16.0;S. El Karouani;V;/players/souffian-elkarouani/537878/;souffian-elkarouani;537878.0;stichting-fc-utrecht;S. El Karouani;3.0
Jay-Jay;Ivo Pinto;2;12.0;Ivo Pinto;V;/players/ivo-pinto/86672/;ivo-pinto;86672.0;fortuna-sittard;Ivo Pinto;15.0
Jay-Jay;J. Veerman;2;23.0;J. Veerman;M;/players/joey--veerman/459312/;joey--veerman;459312.0;psv-nv;J. Veerman;5.0
Jay-Jay;D. Proper;2;71.0;D. Proper;M;/players/dirk-proper/525939/;dirk-proper;525939.0;nijmegen-eendracht-combinatie;D. Proper;3.0
Jay-Jay;S. Olsson;2;19.0;S. Olsson;M;/players/simon-olsson/423888/;simon-olsson;423888.0;sportclub-heerenveen;S. Olsson;4.0
Jay-Jay;S. Gimenez;2;29.0;S. Giménez;A;/players/santiago-tomas-gimenez/494293/;santiago-tomas-gimenez;494293.0;feyenoord-rotterdam-nv;S. Gimenez;21.0
Jay-Jay;B. Brobbey;2;9.0;B. Brobbey;A;/players/brian-brobbey/520146/;brian-brobbey;520146.0;afc-ajax;B. Brobbey;2.2
Jay-Jay;S. Lammers;2;10.0;S. Lammers;A;/players/sam-lammers/407736/;sam-lammers;407736.0;stichting-fc-twente-65;S. Lammers;2.04
Rucebo;V. Barkas;2;1.0;V. Barkas;K;/players/vasileios-barkas/272919/;vasileios-barkas;272919.0;stichting-fc-utrecht;V. Barkas;3.0
Rucebo;Ivo Pinto;2;12.0;Ivo Pinto;V;/players/ivo-pinto/86672/;ivo-pinto;86672.0;fortuna-sittard;Ivo Pinto;15.0
Rucebo;J. Hato;2;4.0;J. Hato;V;/players/jorrel-hato/783173/;jorrel-hato;783173.0;afc-ajax;J. Hato;13.0
Rucebo;G. Trauner;2;18.0;G. Trauner;V;/players/gernot-trauner/135546/;gernot-trauner;135546.0;feyenoord-rotterdam-nv;G. Trauner;
Rucebo;M. Deijl;2;2.0;M. Deijl;V;/players/mats-deijl/402457/;mats-deijl;402457.0;stichting-go-ahead-eagles;M. Deijl;1.0
Rucebo;S. Steijn;2;14.0;S. Steijn;M;/players/sem-steijn/560623/;sem-steijn;560623.0;stichting-fc-twente-65;S. Steijn;7.0
Rucebo;J. Kitolano;2;;J. Kitolano;M;/players/joshua-gaston-kitolano/517475/;joshua-gaston-kitolano;517475.0;sparta-rotterdam-bv;J. Kitolano;
Rucebo;L. Brouwers;2;8.0;L. Brouwers;M;/players/luuk-brouwers/402458/;luuk-brouwers;402458.0;sportclub-heerenveen;L. Brouwers;4.0
Rucebo;T. Parrott;2;9.0;T. Parrott;A;/players/troy-parrot/515624/;troy-parrot;515624.0;stichting-az;T. Parrott;6.0
